eventID,eventDate,occurrenceID,basisOfRecord,recordNumber,catalogNumber,organismName,organismID,scientificName,lifeStage,sex,individualCount,taxonID,kingdom,phylum,family,genus,speciesEpithet,occurrenceStatus,recordedByID
242f5a66-d486-473a-a705-b8aca224736b,2016-03-03,ec56c133-a9cc-4bdc-a4e3-867a24e824c8,MaterialSample,3,Genlab_ID,Lmu191,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
7d1e215c-bf42-41d3-9ddd-f67b41d7921c,2016-03-03,674ce32d-c768-4d12-bc78-f433c01ffc67,MaterialSample,4,Genlab_ID,Lmu204,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
ff96c176-8b9a-420f-8f75-64534d184a95,2016-03-03,b935d804-90d2-46d8-9898-18092a4bc7bc,MaterialSample,5,Genlab_ID,Lmu205,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
b460718c-7541-4a2d-8eb5-a02826372691,2016-03-03,c0ae16d0-3e2f-46c4-bb21-90998218ca51,MaterialSample,1,Genlab_ID,Lmu206,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
0e3074b9-3c31-4a87-905d-cf6c0ffa4dcc,2016-03-03,26e98187-0361-4f0b-875e-db82acd5070f,MaterialSample,3,Genlab_ID,Lmu207,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
6a4d9d65-1dff-4f1d-8454-23a006ffd8f0,2016-03-03,a70fdcb4-3489-401a-9506-5899010af79b,MaterialSample,5,Genlab_ID,Lmu197,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2fa79a87-2ad6-4734-86d2-57e3f7fe131d,2016-03-03,2c7062ed-54a3-4683-9337-d95d7031dd5b,MaterialSample,7,Genlab_ID,Lmu208,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
29f90a0e-c868-40dc-93d9-887c58801a2a,2016-03-03,12fb47fd-0df3-4cb4-886d-da8cdc448ebb,MaterialSample,9,Genlab_ID,Lmu209,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
28638059-928e-44ca-b678-e1290ba5b68f,2016-03-03,e279e787-dabb-4e91-a543-a8971c6ae7da,MaterialSample,1,Genlab_ID,Lla038,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
d30bb45d-4c58-40f5-a400-2235dc5ad1f2,2016-03-03,ea76cf7c-aa5b-43db-b21e-c5bb8ead14a6,MaterialSample,3,Genlab_ID,Lla039,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b4d8ce3c-7bf3-42e1-8161-3e49bc2eab50,2016-03-03,b5027ad4-2215-4a73-8cc7-53fd5539bee3,MaterialSample,5,Genlab_ID,Lla038,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b4d8ce3c-7bf3-42e1-8161-3e49bc2eab50,2016-03-03,d853eb4f-7271-4ae6-ad24-c5118e619934,MaterialSample,7,Genlab_ID,Lla038,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
79750861-1764-4d8b-a5f1-4ec6ca750ecd,2016-03-03,937634a6-4f27-459f-9241-de992d078f3e,MaterialSample,9,Genlab_ID,Lmu185,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
f7afe3fe-1390-480f-b933-f79142907253,2016-03-03,f7c5b1ca-6a22-4543-ad30-1ad75ac15b79,MaterialSample,1,Genlab_ID,Lmu146,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
b665a7e7-6aa3-4123-8118-b142807c2768,2016-03-03,3c906524-22aa-48ff-9827-91fb12cd2774,MaterialSample,9,Genlab_ID,Lmu190,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
86ff352a-7694-4b98-95c9-3dbca6a7082c,2016-03-03,607b956e-e35b-4bff-bb5d-b917b3c4272c,MaterialSample,1,Genlab_ID,Lmu191,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
86ff352a-7694-4b98-95c9-3dbca6a7082c,2016-03-03,63d0b444-7450-490f-9e27-6ee53fd1ddc2,MaterialSample,3,Genlab_ID,Lmu192,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
86ff352a-7694-4b98-95c9-3dbca6a7082c,2016-03-03,cedf37db-98ef-4685-932b-382d4f0d7866,MaterialSample,5,Genlab_ID,Lla041,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
cbfafcde-0c25-4418-a190-d6a78f25ccc5,2016-03-03,1230fe09-7aa8-4125-bcbd-f2e18a3a674f,MaterialSample,7,Genlab_ID,Lmu193,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
cbfafcde-0c25-4418-a190-d6a78f25ccc5,2016-03-03,c126bd76-38aa-4e90-9319-10b018648065,MaterialSample,9,Genlab_ID,Lmu077,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
76221385-4bc4-47e1-b010-59bdf5dbc3ed,2016-03-03,886c2aa3-3ce1-4706-80a4-2b51ebaba05d,MaterialSample,1,Genlab_ID,Lmu113,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
e9a96968-03e6-447a-ab3e-be6258f25351,2016-03-03,d850445d-9ce2-4c08-8377-25925b61557b,MaterialSample,3,Genlab_ID,Lmu194,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
e9a96968-03e6-447a-ab3e-be6258f25351,2016-03-03,250385aa-ad5c-4725-988c-0895262b477e,MaterialSample,5,Genlab_ID,Lmu147,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
9de3f710-2edb-4436-b703-25fb01915662,2016-03-03,b17d439d-6481-4ad3-9ff4-2b0a79d2c7e6,MaterialSample,7,Genlab_ID,Lla042,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
ddea6d4f-7f46-46f3-a6b7-83fa2abd3dbb,2016-03-03,ab4b1b55-7c47-4d29-a23f-9f2a4d27be0c,MaterialSample,9,Genlab_ID,Lmu195,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
087cb3ed-d8df-4290-a8c4-44d37ed00198,2016-03-15,f2968c47-1b98-4e52-9bc9-0bbd6d9b805b,MaterialSample,1,Genlab_ID,Lmu215,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
087cb3ed-d8df-4290-a8c4-44d37ed00198,2016-03-15,87df9bdc-f46f-4564-8bc7-658134b954a6,MaterialSample,3,Genlab_ID,Lmu177,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
30653085-4625-4186-be77-959cb1a5fe52,2016-03-15,0a1e3eb8-077a-42ee-8ac5-d8e4ab51fa5c,MaterialSample,5,Genlab_ID,Lmu216,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
d811416d-6d22-4a34-a1da-b7853d5888e2,2016-03-15,1ee4a160-f2c1-441b-85df-be2aeb8847e6,MaterialSample,7,Genlab_ID,Lmu217,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
3a877881-c8f8-4f6c-aaea-b29666fee84c,2016-03-15,432784f3-5203-4881-aeea-def53cdc1ae5,MaterialSample,9,Genlab_ID,Lmu189,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
71b76edb-0f42-4ada-9af3-1abf29b7e6e2,2016-03-15,83f0a2dd-1bac-46b3-b2e7-fe12ef063e0c,MaterialSample,1,Genlab_ID,Lmu195,Create a unique ID,Lagopus muta,unknown,NA,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
7c452f28-7317-40ab-9c57-813216f64a56,2016-03-15,bd7ac8eb-bdaf-4b46-b36a-ed2c5aa1ac2d,MaterialSample,3,Genlab_ID,Lmu218,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
7c452f28-7317-40ab-9c57-813216f64a56,2016-03-15,bbb1a82e-93b2-4eba-b9c1-ad0a0f76625d,MaterialSample,5,Genlab_ID,Lla046,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c452f28-7317-40ab-9c57-813216f64a56,2016-03-15,bcf56b73-1948-404a-8d1f-4c82dfab8a92,MaterialSample,7,Genlab_ID,Lla041,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
fc58a0ed-ca1f-48cd-adc9-c6114bc67406,2016-03-15,f2268fbd-1efd-4ed8-86ab-5d7c7f72f322,MaterialSample,9,Genlab_ID,Lmu190,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
4daca1ee-46d5-4924-94da-d184646b36c4,2016-03-15,52a1cae9-6f7c-4fa2-bfa2-d5a9770e80ee,MaterialSample,1,Genlab_ID,Lla047,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
4daca1ee-46d5-4924-94da-d184646b36c4,2016-03-15,66959408-6ec4-4fab-b010-667c5a42c373,MaterialSample,3,Genlab_ID,Lmu219,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
8217f1a0-8ded-4b99-9d6c-ea00ac326d58,2016-03-15,6bc42d0c-5db0-4112-ab6c-86b65a6ad38d,MaterialSample,5,Genlab_ID,Lla048,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
4d183b5d-f2fc-4da9-9f94-0082fb26b681,2016-03-15,c404c291-99d3-4ced-b7f9-ab4cbaa3b2fa,MaterialSample,7,Genlab_ID,Lmu220,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
81495e85-eb96-494c-9693-c87d4cd5d32f,2016-03-15,9dd22432-73ca-41d4-b859-33f078b3caa4,MaterialSample,9,Genlab_ID,Lmu221,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
004679dd-8447-4994-9099-b666a7689cc8,2016-03-15,1d0907e1-44aa-4ce7-ab7a-e90af6efa2a8,MaterialSample,1,Genlab_ID,Lmu203,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
7e5ae19c-4a88-4859-bee3-f38573622314,2016-03-15,9908a328-15e2-407e-aa9f-17d4ea159299,MaterialSample,2,Genlab_ID,Lmu104,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
a5cab360-f4c1-4453-b3ef-ff8c396ca759,2016-03-03,9c3bf5fa-50a4-4eb8-b8e2-15ee5e69267a,MaterialSample,9,Genlab_ID,Lmu197,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
aaeb795c-4ad9-43b6-b724-40b9aed49cbe,2016-03-15,0a598989-33a2-47ba-bb7d-eae11e01c2b1,MaterialSample,3,Genlab_ID,Lmu222,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
97ac65bb-b8e7-416c-a5f2-55d3bff98b31,2016-03-15,43f9a1f2-bd18-423f-93e6-822e788f923d,MaterialSample,4,Genlab_ID,Lmu213,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
b4b7dad9-b4a5-4ec6-b2d0-cbcf11ec0df8,2016-03-15,0ee299f7-0422-461f-8fa0-9d7727c0b79f,MaterialSample,1,Genlab_ID,Lla041,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b4b7dad9-b4a5-4ec6-b2d0-cbcf11ec0df8,2016-03-15,5d088b2d-cd11-4d13-bfdc-f07eb09ae0f8,MaterialSample,3,Genlab_ID,Lla042,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
9de75ce7-aff9-450d-87b8-ca8b414b369a,2016-03-15,19ade3be-96a8-4d08-ac66-8b05b380925a,MaterialSample,5,Genlab_ID,Lla042,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
e7e05957-11ff-4927-8107-76909ed640d1,2016-03-15,5b72dd81-4cfc-43f9-95c9-d5c7df8fab26,MaterialSample,7,Genlab_ID,Lla049,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
9b4ce18e-182a-4a33-a77f-47236ba9c7aa,2016-03-15,c0dc58eb-3026-4b99-8227-8d222d3ada28,MaterialSample,9,Genlab_ID,Lla042,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
ae141a58-7fec-4ff4-8628-935b332d2e21,2016-03-15,aebb9598-72e2-449e-80e8-5ae3bc6b74ea,MaterialSample,11,Genlab_ID,Lmu199,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
1cb80f14-e9e2-425e-a535-779cc08eaa2d,2016-03-15,c426490a-026a-4c38-a3cf-e69c1179767d,MaterialSample,13,Genlab_ID,Lmu225,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
6608b35b-e89b-4db6-9c60-2607530fe163,2016-03-15,e4036d9d-7c29-4ef9-9d55-cf11680182dd,MaterialSample,15,Genlab_ID,Lla042,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
a0d98e19-de32-43f0-9e4f-5c87e2934665,2016-03-15,ee3a3c4c-a474-4ee3-8904-c56bc82481f4,MaterialSample,2,Genlab_ID,Lla050,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
a0d98e19-de32-43f0-9e4f-5c87e2934665,2016-03-15,27ad10e2-1f78-4a3b-893f-5e8131766923,MaterialSample,3,Genlab_ID,Lmu223,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2b6f9f78-7461-4627-85c1-2aca14bba1d5,2016-03-15,0218e470-0975-4331-b2fb-5ca3ddb231da,MaterialSample,5,Genlab_ID,Lmu113,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2b6f9f78-7461-4627-85c1-2aca14bba1d5,2016-03-15,e87ea998-363d-4738-b64a-8fb067776fb5,MaterialSample,6,Genlab_ID,Lmu224,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
f7afe3fe-1390-480f-b933-f79142907253,2016-03-03,577d5e32-8e3d-40d7-a8c9-a7587ba5b783,MaterialSample,3,Genlab_ID,Lmu177,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
0354a166-a22f-4519-9f14-f7b5fc2b18b2,2016-03-03,b6deaed8-2872-4684-af7d-ba3b928802f5,MaterialSample,3,Genlab_ID,Lmu146,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
0354a166-a22f-4519-9f14-f7b5fc2b18b2,2016-03-03,7eb79b59-6ad6-48e3-bd11-d71a53cdde6a,MaterialSample,5,Genlab_ID,Lmu186,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
0354a166-a22f-4519-9f14-f7b5fc2b18b2,2016-03-03,dcbcd1bb-c705-4d11-a9dc-0e2e94502064,MaterialSample,7,Genlab_ID,Lmu146,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
0354a166-a22f-4519-9f14-f7b5fc2b18b2,2016-03-03,c8373f74-2fa7-47da-be6a-1ff6391df37d,MaterialSample,9,Genlab_ID,Lla040,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
ba173880-3663-4b5f-a626-134b31b28ebb,2016-03-03,c5340134-494a-49bc-af69-9467ab2d4839,MaterialSample,5,Genlab_ID,Lmu188,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
ba173880-3663-4b5f-a626-134b31b28ebb,2016-03-03,6d0064e6-9dae-4498-a56a-bcfd4b04c413,MaterialSample,7,Genlab_ID,Lmu189,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
ed725dbb-1911-404f-8414-0cc326ca96a1,2016-03-15,b7d5d405-4ca1-4a49-a8e5-ad9e8e856f4b,MaterialSample,17,Genlab_ID,Lla042,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
a0d98e19-de32-43f0-9e4f-5c87e2934665,2016-03-15,799e3b35-c9a8-4b77-8414-0780c229d913,MaterialSample,1,Genlab_ID,Lla050,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,9d291ed1-5be0-413c-9fbf-601505d75a41,MaterialSample,1,Genlab_ID,Lla043,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,97c86fe6-4069-4d8f-89d8-b854280818c6,MaterialSample,2,Genlab_ID,Lmu077,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,2b3b4f3b-79b2-4670-b459-7a1834d9e7ef,MaterialSample,3,Genlab_ID,Lla044,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,fa91b0c9-a562-4f64-b602-bee0985f6b3b,MaterialSample,1,Genlab_ID,Lmu210,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,46316dbd-3509-4ad0-8279-ca203e89fb04,MaterialSample,2,Genlab_ID,Lmu211,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,5c81bce0-db6b-4a12-a5dd-8f5b7cc91857,MaterialSample,7,Genlab_ID,Lmu146,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,71419f9a-ad5c-4017-9a83-56fb4caee171,MaterialSample,4,Genlab_ID,Lmu213,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,29972a64-3d52-4b53-8d7a-1e8c3f61e34f,MaterialSample,3,Genlab_ID,Lmu212,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,d05c266c-e6d8-4d4a-af31-6a399f03fdf0,MaterialSample,5,Genlab_ID,Lmu214,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,f3b8c9b0-bf63-4910-8f7b-f3c3fbb4614d,MaterialSample,1,Genlab_ID,Lmu157,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,e3ecf716-a91e-41ef-80e7-24069a090d25,MaterialSample,4,Genlab_ID,Lla045,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
NA,2016-03-15,7b1f0a92-37b9-4b0a-a4cf-884e71d9b2c2,MaterialSample,5,Genlab_ID,Lmu178,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
ec57fe41-d864-4e0c-877e-355f6dae478a,2017-03-02,c610f3f8-f69d-445e-973e-a000d482ed75,MaterialSample,RH01174,Genlab_ID,Lla056,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
4a1960f8-7766-49e0-b672-141a8afcf2fc,2017-03-02,c55895ee-2b48-4e26-b8a4-2dc19b4aac43,MaterialSample,RH01218,Genlab_ID,Lla115,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
17477a99-58f5-464f-9156-d0f564108a79,2017-03-02,95acbfac-f362-496b-b12a-affee37fa65b,MaterialSample,RH01137,Genlab_ID,Lla084,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
